step,transaction_type,amount,nameorig,oldbalanceorg,newbalanceorig,namedest,oldbalancedest,newbalancedest,isfraud,isflaggedfraud
420,TRANSFER,241335.24,C1681856911,0.00,0.00,C169170918,1673455.50,1914790.74,0,0
130,CASH_OUT,519671.77,C667272366,14474.00,0.00,C1927534872,0.00,519671.77,0,0
380,PAYMENT,5729.59,C352258884,134893.75,129164.16,M582660052,0.00,0.00,0,0
230,PAYMENT,17315.55,C205426537,21240.00,3924.45,M1868905102,0.00,0.00,0,0
35,PAYMENT,22298.43,C1816790941,229993.88,207695.46,M2046589775,0.00,0.00,0,0
183,TRANSFER,1378862.20,C234217230,0.00,0.00,C1853763800,8234395.79,9613258.00,0,0
274,PAYMENT,11077.33,C1106037742,320637.81,309560.49,M802242086,0.00,0.00,0,0
185,CASH_IN,167243.26,C954937901,6728143.98,6895387.24,C1952764139,847426.97,680183.71,0,0
304,CASH_OUT,323089.54,C747827464,102163.00,0.00,C1022310574,0.00,323089.54,0,0
371,CASH_IN,86290.56,C811477575,200685.82,286976.37,C573135100,5274766.69,5188476.13,0,0
187,PAYMENT,2149.67,C531878936,253743.00,251593.33,M470695194,0.00,0.00,0,0
260,CASH_IN,108708.88,C48266124,19548407.29,19657116.18,C1616314115,219411.18,110702.30,0,0
379,CASH_OUT,31636.74,C1790007316,255597.00,223960.26,C498744437,5809977.40,5841614.14,0,0
399,TRANSFER,802806.47,C202319781,178.00,0.00,C1161149159,831611.08,1634417.55,0,0
156,CASH_OUT,365209.54,C835103417,0.00,0.00,C578614778,705712.19,1070921.73,0,0
158,CASH_OUT,3882.41,C86815920,0.00,0.00,C1020273587,399791.55,403673.96,0,0
134,CASH_OUT,236998.12,C1871331327,35109.00,0.00,C1994837109,0.00,236998.12,0,0
231,CASH_IN,155027.99,C812368247,4351640.45,4506668.44,C1445251809,1955906.69,1800878.70,0,0
130,CASH_IN,211230.99,C1948666714,11220.00,222450.99,C924881676,4440367.93,4229136.94,0,0
279,CASH_OUT,3686.79,C548249141,417996.37,414309.58,C337417992,141453.60,145140.39,0,0
309,TRANSFER,430290.05,C1899572973,124915.00,0.00,C1336438479,1404165.73,1834455.78,0,0
18,CASH_IN,135325.06,C264115953,2593753.23,2729078.29,C1865080143,963849.59,828524.53,0,0
241,CASH_IN,139239.91,C1295876904,6242029.38,6381269.29,C2023271919,1238441.19,1099201.28,0,0
346,PAYMENT,16834.28,C436306910,0.00,0.00,M977654507,0.00,0.00,0,0
134,CASH_OUT,270610.00,C1760752808,0.00,0.00,C1063199226,6232712.05,6503322.04,0,0
376,TRANSFER,3546111.70,C699934034,3125.00,0.00,C1839524978,64513.14,3610624.85,0,0
38,CASH_OUT,323344.32,C1361706458,39788.00,0.00,C1442760333,2102413.12,2425757.44,0,0
231,CASH_OUT,176599.46,C1836952591,10995.00,0.00,C1932462849,200162.02,376761.48,0,0
140,TRANSFER,512800.97,C1307783101,35151.00,0.00,C1429251316,178730.35,691531.32,0,0
34,TRANSFER,71423.49,C60967089,277462.00,206038.51,C681554030,159733.69,231157.19,0,0
299,PAYMENT,6665.03,C1731996314,4597.37,0.00,M827110820,0.00,0.00,0,0
12,PAYMENT,11667.96,C2118263315,0.00,0.00,M839072960,0.00,0.00,0,0
37,PAYMENT,3334.03,C1580455472,2630.90,0.00,M1213888803,0.00,0.00,0,0
207,CASH_IN,29954.87,C1562392931,103595.00,133549.87,C225818222,215918.62,185963.74,0,0
33,CASH_IN,98426.91,C1000951267,4775370.85,4873797.77,C1565885193,556783.23,458356.32,0,0
135,CASH_OUT,214020.15,C1377005170,0.00,0.00,C1646743629,751980.37,966000.51,0,0
354,CASH_OUT,79018.66,C624927852,370552.00,291533.34,C1853677335,0.00,79018.66,0,0
184,CASH_OUT,130199.26,C437708642,121711.00,0.00,C876098097,335536.80,465736.06,0,0
26,CASH_IN,91249.55,C1441489563,16.00,91265.55,C128467719,202806.42,111556.87,0,0
352,PAYMENT,10317.40,C1174578590,844350.39,834032.99,M1825286439,0.00,0.00,0,0
331,CASH_OUT,190027.96,C61608262,440960.80,250932.84,C1164082830,464761.49,654789.45,0,0
420,CASH_OUT,177318.86,C237840225,0.00,0.00,C1094542799,867829.13,1045147.99,0,0
369,PAYMENT,14239.37,C1037934074,0.00,0.00,M1050206297,0.00,0.00,0,0
404,CASH_OUT,141731.42,C1433145944,10081.00,0.00,C1321071616,0.00,141731.42,0,0
404,CASH_OUT,47153.12,C997366664,41779.00,0.00,C1575806825,0.00,47153.12,0,0
355,CASH_IN,123971.92,C1534634093,2324346.47,2448318.38,C785894600,2030815.02,1906843.10,0,0
372,TRANSFER,101264.96,C1363634064,0.00,0.00,C1179321748,684729.25,785994.21,0,0
379,CASH_IN,226306.26,C61195615,287.00,226593.26,C532588915,144501.91,0.00,0,0
215,TRANSFER,4800.31,C1138549414,0.00,0.00,C1658673837,365019.85,369820.15,0,0
14,CASH_IN,277447.13,C967326482,20837.00,298284.13,C356221113,49570.00,0.00,0,0
36,CASH_OUT,85512.87,C1392655436,0.00,0.00,C2006483765,98553.87,184066.74,0,0
253,CASH_IN,84562.74,C137601657,15731612.86,15816175.60,C943189937,3791847.62,3707284.88,0,0
396,TRANSFER,105959.36,C1499990165,0.00,0.00,C473155574,126537.12,232496.47,0,0
240,CASH_OUT,26263.00,C1372171988,0.00,0.00,C610239494,7291655.79,7317918.79,0,0
14,PAYMENT,7814.11,C1634648200,0.00,0.00,M578750662,0.00,0.00,0,0
226,CASH_IN,130359.44,C528722579,9386597.65,9516957.09,C1520981300,4306198.70,4175839.26,0,0
306,CASH_IN,215909.41,C971955333,4934337.48,5150246.89,C1848688576,220693.46,4784.05,0,0
307,CASH_IN,109299.70,C1371040640,2717558.18,2826857.87,C1528640952,321747.99,212448.29,0,0
180,PAYMENT,46460.42,C1808527120,426186.66,379726.24,M1510944767,0.00,0.00,0,0
154,CASH_IN,351920.81,C1051644236,42320.00,394240.81,C791073249,173493.46,0.00,0,0
374,PAYMENT,25461.13,C1018168418,0.00,0.00,M2056292388,0.00,0.00,0,0
133,PAYMENT,25596.13,C884258303,0.00,0.00,M1383821072,0.00,0.00,0,0
10,CASH_IN,274718.16,C26303382,26489.00,301207.16,C586793479,10606.00,0.00,0,0
187,PAYMENT,12150.60,C1603068914,0.00,0.00,M492878534,0.00,0.00,0,0
186,PAYMENT,5477.63,C1497745920,11821.00,6343.37,M1102775556,0.00,0.00,0,0
544,PAYMENT,29548.10,C1615879742,12213.00,0.00,M1268424885,0.00,0.00,0,0
188,PAYMENT,15205.03,C2051436911,97517.10,82312.07,M1922656452,0.00,0.00,0,0
211,CASH_IN,141995.99,C1957713968,32005.00,174000.99,C890020066,214152.03,72156.03,0,0
204,PAYMENT,8116.11,C1982458239,0.00,0.00,M475254196,0.00,0.00,0,0
280,TRANSFER,696774.37,C932575055,0.00,0.00,C3499771,852323.09,1549097.46,0,0
18,PAYMENT,14909.07,C1085157767,0.00,0.00,M247619854,0.00,0.00,0,0
255,CASH_OUT,98868.13,C1999640267,44598.00,0.00,C653743174,0.00,98868.13,0,0
381,CASH_IN,42791.68,C1508704972,24307.00,67098.68,C15585701,69996.62,27204.94,0,0
206,CASH_OUT,148805.76,C445802041,8.00,0.00,C1085485781,0.00,148805.76,0,0
348,CASH_IN,519468.06,C2071197324,145245.76,664713.82,C1906897029,1183755.07,664287.02,0,0
402,PAYMENT,7694.09,C2027816892,90590.00,82895.91,M982047987,0.00,0.00,0,0
371,PAYMENT,1242.07,C955290629,0.00,0.00,M428274438,0.00,0.00,0,0
356,CASH_IN,152640.07,C817076697,1112.79,153752.86,C1622966328,943273.64,790633.57,0,0
280,CASH_OUT,130235.98,C1924106099,5363.00,0.00,C2120821106,588339.72,718575.71,0,0
209,CASH_IN,17392.65,C1605146253,12761843.26,12779235.91,C1089108787,2152703.00,2135310.35,0,0
372,PAYMENT,8351.61,C1133198183,0.00,0.00,M1145403534,0.00,0.00,0,0
331,CASH_OUT,167208.19,C621633912,10486.00,0.00,C199048404,0.00,167208.19,0,0
131,PAYMENT,9762.28,C1362294664,0.00,0.00,M1286210413,0.00,0.00,0,0
381,CASH_OUT,47775.74,C1414374338,0.00,0.00,C1294375494,137036.70,184812.44,0,0
14,TRANSFER,146409.58,C72227135,177774.89,31365.31,C1408588829,2339443.65,2485853.23,0,0
159,CASH_OUT,42092.20,C922564332,0.00,0.00,C916888041,174102.42,216194.62,0,0
370,CASH_IN,61974.75,C1343507877,4232712.90,4294687.64,C1218839133,384552.79,322578.04,0,0
179,PAYMENT,3962.87,C1519793951,0.00,0.00,M2120101010,0.00,0.00,0,0
208,CASH_IN,16632.04,C884908489,10348.00,26980.04,C374400787,2735236.70,2718604.67,0,0
308,CASH_OUT,65797.54,C1322588045,3552.00,0.00,C1838687709,0.00,65797.54,0,0
186,PAYMENT,30674.63,C1930425398,17847.00,0.00,M1845320584,0.00,0.00,0,0
190,PAYMENT,1570.46,C74210925,184649.42,183078.96,M1604138128,0.00,0.00,0,0
19,CASH_IN,511098.27,C232204382,2896956.15,3408054.42,C1790657739,1076040.41,719762.66,0,0
349,CASH_IN,320208.65,C1644510179,8172.00,328380.65,C52311226,168473.73,0.00,0,0
179,PAYMENT,29160.06,C421243306,82039.71,52879.64,M2125509252,0.00,0.00,0,0
258,PAYMENT,6091.67,C890287158,42209.91,36118.24,M1117134221,0.00,0.00,0,0
323,CASH_IN,194823.53,C208125039,2095.00,196918.53,C805638151,4607579.99,4412756.46,0,0
237,CASH_OUT,147083.13,C1724257212,28732.00,0.00,C1400301308,0.00,147083.13,0,0
257,TRANSFER,348796.27,C386529946,2033.00,0.00,C1132201209,939322.52,1288118.79,0,0
250,CASH_OUT,113456.81,C126901415,0.00,0.00,C345029558,2420380.37,2533837.18,0,0
284,CASH_IN,224051.12,C1995665941,2242300.68,2466351.80,C101267976,1873757.29,1649706.17,0,0
349,CASH_OUT,43736.16,C89841354,0.00,0.00,C456917084,73906.70,117642.86,0,0
93,PAYMENT,5003.81,C582768604,0.00,0.00,M40642509,0.00,0.00,0,0
160,CASH_OUT,81955.99,C1542449280,0.00,0.00,C1732043530,1388554.93,1470510.92,0,0
164,PAYMENT,3054.56,C712278031,50993.69,47939.13,M840186948,0.00,0.00,0,0
298,CASH_IN,12659.01,C1679786619,13644322.24,13656981.25,C111790175,473249.62,460590.61,0,0
402,PAYMENT,23944.57,C2079835875,0.00,0.00,M1172618791,0.00,0.00,0,0
206,PAYMENT,2527.01,C951421894,0.00,0.00,M888945619,0.00,0.00,0,0
201,PAYMENT,7402.86,C842937629,50898.00,43495.14,M277298756,0.00,0.00,0,0
263,PAYMENT,5162.82,C2092113218,237056.00,231893.18,M1475390052,0.00,0.00,0,0
308,CASH_OUT,165481.83,C2112540532,18566.00,0.00,C1035275690,695580.98,861062.81,0,0
249,CASH_IN,241624.03,C1122222683,244466.44,486090.47,C1248525279,2507635.18,2266011.16,0,0
34,CASH_OUT,61116.22,C1484166052,0.00,0.00,C1672533465,2211194.73,2293786.18,0,0
314,PAYMENT,2611.24,C1186957190,4507.00,1895.76,M1060565412,0.00,0.00,0,0
40,CASH_OUT,38027.05,C418298465,494984.00,456956.95,C930236656,1625000.97,1663028.03,0,0
142,CASH_OUT,96537.27,C1441648405,34519.00,0.00,C113133800,160531.01,257068.29,0,0
278,CASH_OUT,211981.33,C695122131,0.00,0.00,C1206594768,867775.85,1079757.18,0,0
346,PAYMENT,24249.03,C1998731746,15414.78,0.00,M19621720,0.00,0.00,0,0
203,CASH_IN,435992.59,C1157650352,146033.00,582025.59,C1390776862,2855.74,0.00,0,0
687,CASH_OUT,254964.41,C10526396,10562.00,0.00,C2132789773,54424.61,309389.02,0,0
379,PAYMENT,1478.15,C81021641,67213.84,65735.69,M1267411750,0.00,0.00,0,0
13,PAYMENT,2214.32,C630627400,745251.91,743037.59,M745208122,0.00,0.00,0,0
212,CASH_OUT,240561.67,C1286843396,49696.00,0.00,C1754428718,874.42,241436.09,0,0
15,PAYMENT,1892.84,C1374534226,19661.58,17768.73,M211994946,0.00,0.00,0,0
144,PAYMENT,11878.76,C237864905,0.00,0.00,M1469998839,0.00,0.00,0,0
7,PAYMENT,12780.35,C108845334,137360.00,124579.65,M356274819,0.00,0.00,0,0
18,CASH_IN,134111.87,C1766989185,2751125.85,2885237.73,C1800159847,841344.94,724715.92,0,0
379,CASH_IN,263573.08,C296886453,72033.00,335606.08,C1030592841,1098979.80,835406.73,0,0
18,CASH_IN,332528.48,C279204891,4409360.89,4741889.36,C2083424441,448791.27,116262.80,0,0
525,PAYMENT,6613.68,C486002740,97432.00,90818.32,M1023384571,0.00,0.00,0,0
11,CASH_OUT,322391.76,C418409319,0.00,0.00,C516516576,423115.18,1657598.16,0,0
13,CASH_IN,422512.88,C265833118,10421.00,432933.88,C1475998599,3188775.26,2766262.39,0,0
402,PAYMENT,1372.96,C1971351108,0.00,0.00,M1905878236,0.00,0.00,0,0
404,PAYMENT,13185.15,C2075713546,329766.00,316580.85,M1966862717,0.00,0.00,0,0
8,CASH_OUT,227289.43,C1495552799,598567.97,371278.54,C1459757869,292291.96,4042386.17,0,0
280,CASH_OUT,315206.06,C1595780944,8309.59,0.00,C864366235,9587609.22,9902815.28,0,0
179,CASH_OUT,136690.08,C715803251,936347.00,799656.92,C1665817379,676138.91,812828.99,0,0
327,CASH_OUT,80551.15,C537014244,10012.00,0.00,C135216742,400236.19,480787.34,0,0
397,PAYMENT,27724.34,C688549151,0.00,0.00,M2007969502,0.00,0.00,0,0
187,PAYMENT,18169.93,C1272276534,0.00,0.00,M1707172606,0.00,0.00,0,0
332,PAYMENT,12750.70,C1140916993,20117.00,7366.30,M1089953914,0.00,0.00,0,0
371,CASH_OUT,209319.45,C1030514519,40.00,0.00,C104523044,6829245.10,7038564.55,0,0
307,CASH_OUT,31043.44,C734696897,9754.00,0.00,C454873504,2463050.62,2494094.05,0,0
546,CASH_IN,91659.08,C1312617607,5972.00,97631.08,C180532447,606318.19,514659.10,0,0
355,PAYMENT,3284.55,C634541911,0.00,0.00,M638107123,0.00,0.00,0,0
155,CASH_IN,207971.97,C596817022,2981502.38,3189474.35,C1138585601,310530.05,102558.08,0,0
42,CASH_OUT,418284.11,C909505309,34044.00,0.00,C110517181,3878236.22,4296520.33,0,0
154,TRANSFER,1523133.34,C1436137783,65012.00,0.00,C1298427521,71674.89,1594808.23,0,0
184,PAYMENT,4850.42,C1323812799,31037.00,26186.58,M910150718,0.00,0.00,0,0
324,PAYMENT,29139.14,C1309147235,301590.47,272451.33,M977188947,0.00,0.00,0,0
328,CASH_OUT,253133.48,C939165383,0.00,0.00,C184277394,4615330.56,4868464.03,0,0
204,CASH_OUT,75809.35,C1682958187,378095.62,302286.28,C806905883,1883302.07,1959111.42,0,0
264,CASH_IN,283634.71,C1720867959,7380097.62,7663732.33,C1420036175,400963.86,117329.15,0,0
278,PAYMENT,5982.65,C1119930245,0.00,0.00,M1718456614,0.00,0.00,0,0
356,PAYMENT,8332.05,C1159694085,0.00,0.00,M477835479,0.00,0.00,0,0
325,CASH_OUT,14418.52,C1074226822,0.00,0.00,C52753098,239529.16,253947.68,0,0
567,CASH_OUT,256594.74,C1982342947,0.00,0.00,C1430535123,3037380.52,3293975.26,0,0
399,CASH_OUT,297971.08,C781663125,74939.00,0.00,C776447885,0.00,297971.08,0,0
132,CASH_IN,38573.85,C1382384322,1817817.26,1856391.11,C1984226849,62043.53,23469.69,0,0
185,CASH_IN,52529.24,C1394889290,40083.00,92612.24,C1069197948,277436.69,224907.45,0,0
207,CASH_OUT,213602.50,C1716421978,5005.00,0.00,C1443538179,804861.08,1018463.58,0,0
380,TRANSFER,268758.62,C998422220,9493.46,0.00,C771498227,562987.32,831745.94,0,0
250,PAYMENT,8306.13,C1755791120,0.00,0.00,M1862896967,0.00,0.00,0,0
379,CASH_OUT,69054.74,C1938593640,20903.00,0.00,C2084062643,1488397.30,1557452.04,0,0
356,PAYMENT,2193.09,C1134297475,223363.00,221169.91,M1897909588,0.00,0.00,0,0
236,CASH_IN,141946.27,C1128508796,12417066.04,12559012.31,C1066731301,531271.40,389325.13,0,0
352,CASH_OUT,441656.59,C949189852,92678.00,0.00,C967718133,0.00,441656.59,0,0
346,PAYMENT,21472.21,C1431183720,0.00,0.00,M2035437450,0.00,0.00,0,0
358,CASH_OUT,40474.73,C853504614,93472.00,52997.27,C2044889944,3018010.13,3058484.85,0,0
349,CASH_IN,124606.60,C55861968,1724223.45,1848830.05,C1228894739,623865.02,499258.42,0,0
160,CASH_OUT,59397.18,C460471724,117463.00,58065.82,C1324041964,4691047.74,4750444.92,0,0
158,PAYMENT,2936.90,C168561375,153824.00,150887.10,M1995733273,0.00,0.00,0,0
8,PAYMENT,8271.44,C1246947340,20760.00,12488.56,M1851070396,0.00,0.00,0,0
256,CASH_OUT,234047.88,C722897528,32442.00,0.00,C2139669683,307261.40,541309.28,0,0
133,PAYMENT,53273.13,C160090702,16663.00,0.00,M1478585829,0.00,0.00,0,0
12,CASH_IN,219656.10,C1152816263,0.00,219656.10,C479466474,3549135.61,3311756.51,0,0
297,CASH_OUT,217.30,C1595355744,6523.00,6305.70,C811186335,1838063.17,1838280.46,0,0
297,CASH_IN,129819.90,C596233852,20496.00,150315.90,C119361990,0.00,0.00,0,0
188,CASH_OUT,216317.38,C1576508568,17371.00,0.00,C1494801514,0.00,216317.38,0,0
524,PAYMENT,11787.46,C553259147,41915.00,30127.54,M705158294,0.00,0.00,0,0
234,CASH_OUT,21257.05,C1799724056,0.00,0.00,C1797740146,105419.57,126676.61,0,0
186,CASH_OUT,110739.86,C458241807,0.00,0.00,C630235532,2265446.79,2376186.65,0,0
300,PAYMENT,4670.24,C678348254,19871.31,15201.07,M493308808,0.00,0.00,0,0
394,CASH_OUT,116714.19,C263700405,0.00,0.00,C167132951,560264.91,676979.10,0,0
37,PAYMENT,7892.84,C1146854905,0.00,0.00,M637405404,0.00,0.00,0,0
326,CASH_IN,211494.35,C163518376,60572.00,272066.35,C1656018539,500464.91,288970.56,0,0
141,PAYMENT,2190.94,C2132337187,901.00,0.00,M1881000023,0.00,0.00,0,0
36,CASH_IN,235167.02,C556374495,13384332.35,13619499.38,C1207952667,2320801.17,2085634.14,0,0
284,CASH_OUT,66662.89,C1116699712,0.00,0.00,C628350803,1399160.28,1465823.17,0,0
490,CASH_IN,262204.74,C51319868,454327.99,716532.73,C364288191,4736262.76,4474058.02,0,0
205,CASH_OUT,57127.94,C1065749797,0.00,0.00,C975565329,4192182.20,4249310.14,0,0
163,CASH_OUT,228036.36,C2085891380,12465.00,0.00,C1821018894,193122.03,284046.95,0,0
257,PAYMENT,1978.82,C1940091290,323804.41,321825.59,M535854350,0.00,0.00,0,0
397,PAYMENT,19586.92,C1602804717,0.00,0.00,M1356558088,0.00,0.00,0,0
401,CASH_OUT,10530.05,C1753399454,279696.00,269165.95,C1846729258,125141.00,0.00,0,0
402,CASH_OUT,14497.96,C1084614538,0.00,0.00,C672294907,487066.62,501564.59,0,0
350,PAYMENT,72827.78,C747695954,100446.00,27618.22,M45587132,0.00,0.00,0,0
350,CASH_IN,165830.25,C2009825186,3226661.46,3392491.70,C1817147661,201583.69,35753.44,0,0
46,PAYMENT,5776.51,C699243255,11671.76,5895.24,M958716526,0.00,0.00,0,0
380,CASH_OUT,267879.67,C887890716,0.00,0.00,C1698785042,371916.63,639796.30,0,0
324,CASH_IN,108874.76,C1118412551,2723768.35,2832643.11,C1918985342,195583.65,86708.89,0,0
395,CASH_OUT,128918.70,C756355813,20382.00,0.00,C351239961,1266546.09,1395464.80,0,0
397,PAYMENT,7614.51,C1170862884,0.00,0.00,M532897612,0.00,0.00,0,0
354,CASH_OUT,167154.24,C1959048350,749.00,0.00,C2115764678,1148629.57,1315783.81,0,0
11,TRANSFER,230535.63,C270712047,653293.83,422758.19,C1156634314,826271.80,1056807.43,0,0
154,PAYMENT,6708.13,C1701333581,16589.00,9880.87,M1695591685,0.00,0.00,0,0
306,CASH_OUT,121689.63,C1240577810,0.00,0.00,C1846530780,9619806.37,9741496.00,0,0
13,DEBIT,2725.24,C669824706,1094.00,0.00,C1559145228,1340205.47,1342930.71,0,0
14,CASH_IN,77400.78,C1986860373,789872.86,867273.64,C1525711410,2706471.35,3212809.71,0,0
186,PAYMENT,19025.21,C1484709484,11347.19,0.00,M1159729099,0.00,0.00,0,0
8,PAYMENT,6368.09,C349001184,21242.00,14873.91,M526335602,0.00,0.00,0,0
189,PAYMENT,4201.76,C75902449,0.00,0.00,M850715196,0.00,0.00,0,0
209,PAYMENT,2255.14,C1150845196,49721.00,47465.86,M1435937995,0.00,0.00,0,0
236,CASH_IN,32656.46,C847856823,18072611.65,18105268.11,C604568968,4620584.43,4587927.97,0,0
42,TRANSFER,78087.86,C31326971,8377.00,0.00,C13221575,584537.36,662625.22,0,0
229,CASH_OUT,218040.61,C970016420,69434.00,0.00,C228285224,294018.65,512059.26,0,0
252,CASH_IN,144153.40,C72431235,11110756.33,11254909.74,C2032125695,3217638.54,3073485.14,0,0
393,CASH_OUT,2788.76,C117179345,5662.00,2873.24,C335213833,490566.32,493355.08,0,0
18,PAYMENT,8722.79,C803800036,556.00,0.00,M1414459439,0.00,0.00,0,0
356,CASH_IN,21374.11,C96340430,13717.00,35091.11,C141731724,0.00,0.00,0,0
400,CASH_IN,10311.49,C2021192464,23821354.25,23831665.74,C1555912313,590156.63,579845.15,0,0
10,CASH_OUT,384547.14,C1396937613,93236.30,0.00,C126778243,70674.05,195755.81,0,0
42,TRANSFER,90693.25,C2033625602,297638.00,206944.75,C819261608,196252.14,286945.39,0,0
377,PAYMENT,40440.98,C267013839,0.00,0.00,M136950926,0.00,0.00,0,0
210,CASH_OUT,318416.91,C1449052769,168613.00,0.00,C1978515789,1647596.21,1966013.13,0,0
328,CASH_OUT,87473.91,C199870662,137.00,0.00,C1837255549,108399.90,195873.81,0,0
403,PAYMENT,3373.51,C417621086,0.00,0.00,M1467440530,0.00,0.00,0,0
353,PAYMENT,38094.74,C315921069,72744.00,34649.26,M1664454115,0.00,0.00,0,0
396,PAYMENT,29876.36,C1532122871,265443.11,235566.75,M1576194404,0.00,0.00,0,0
261,CASH_OUT,71906.86,C1171514989,1029.00,0.00,C490635255,213196.39,285103.25,0,0
203,CASH_OUT,53851.51,C493918664,152824.00,98972.49,C1357379518,656341.54,710193.05,0,0
372,TRANSFER,2000019.04,C787380679,5771.00,0.00,C1666721623,614647.48,2614666.53,0,0
332,CASH_OUT,305190.64,C1077131805,59184.00,0.00,C800957004,0.00,305190.64,0,0
130,CASH_IN,2293.28,C176015084,10680.00,12973.28,C251610032,580334.67,578041.39,0,0
201,CASH_IN,10603.17,C404072940,3575122.17,3585725.35,C2039719154,3806636.13,3796032.96,0,0
131,PAYMENT,9339.33,C103517057,0.00,0.00,M1906267431,0.00,0.00,0,0
371,CASH_OUT,25897.17,C957684453,5366.00,0.00,C1908703879,26421.03,52318.20,0,0
40,PAYMENT,7267.47,C1914580957,60190.00,52922.53,M502546646,0.00,0.00,0,0
35,CASH_IN,109444.43,C802768502,1199568.63,1309013.06,C1481530015,128037.46,0.00,0,0
370,PAYMENT,31606.66,C1053086231,0.00,0.00,M1889495518,0.00,0.00,0,0
354,PAYMENT,10575.41,C323149541,8131.63,0.00,M1080092785,0.00,0.00,0,0
322,PAYMENT,11060.39,C1018986835,5068.00,0.00,M1316376727,0.00,0.00,0,0
259,PAYMENT,3930.15,C1342296559,105.00,0.00,M500883943,0.00,0.00,0,0
327,TRANSFER,8274948.14,C627699005,15860.00,0.00,C1968244393,1210519.65,9485467.79,0,0
374,CASH_IN,194441.52,C1952014514,7765413.97,7959855.48,C369562436,338458.42,144016.90,0,0
10,CASH_OUT,84848.21,C518154218,0.00,0.00,C1220709511,511405.20,430382.70,0,0
285,CASH_OUT,319748.42,C1891808283,0.00,0.00,C433160796,369742.55,689490.97,0,0
370,PAYMENT,27327.15,C810269737,27988.90,661.75,M1924080735,0.00,0.00,0,0
405,CASH_OUT,76716.91,C710396215,288.00,0.00,C386871536,0.00,76716.91,0,0
162,CASH_IN,88119.85,C62616490,169895.32,258015.16,C1632094452,828904.92,740785.07,0,0
139,TRANSFER,298658.50,C737864798,26626.00,0.00,C634242800,2134340.21,2521647.79,0,0
159,CASH_OUT,21964.81,C874489517,6512.00,0.00,C1949809265,1036003.24,1057968.04,0,0
402,PAYMENT,17148.07,C1735688500,22029.00,4880.93,M1102738527,0.00,0.00,0,0
331,PAYMENT,18494.05,C1445537889,0.00,0.00,M1775839647,0.00,0.00,0,0
164,CASH_OUT,698560.36,C223491822,0.00,0.00,C2115963323,1391887.20,2090447.56,0,0
407,CASH_OUT,11986.87,C2104488313,49923.00,37936.13,C983949121,83627.50,95614.37,0,0
180,PAYMENT,375.60,C344948200,133828.16,133452.55,M2044287578,0.00,0.00,0,0
231,CASH_OUT,60186.68,C1794176741,147378.00,87191.32,C1603563828,3121966.05,3182152.73,0,0
46,PAYMENT,3560.81,C1359728160,0.00,0.00,M1336913349,0.00,0.00,0,0
47,CASH_OUT,154471.89,C1222087456,5737.00,0.00,C691675194,0.00,154471.89,0,0
353,CASH_IN,57125.55,C1941868238,11484.00,68609.55,C780274245,0.00,0.00,0,0
253,PAYMENT,22451.74,C1899097060,0.00,0.00,M1011205861,0.00,0.00,0,0
355,PAYMENT,12832.83,C806086904,0.00,0.00,M1632153317,0.00,0.00,0,0
180,PAYMENT,19840.18,C607535515,456370.55,436530.37,M264487316,0.00,0.00,0,0
233,CASH_OUT,274439.40,C551530222,103065.00,0.00,C673494526,0.00,274439.40,0,0
162,PAYMENT,2087.06,C762584960,22098.00,20010.94,M137843843,0.00,0.00,0,0
525,PAYMENT,10412.68,C946420216,0.00,0.00,M804637756,0.00,0.00,0,0
273,PAYMENT,6443.77,C1454427382,61475.00,55031.23,M1265252917,0.00,0.00,0,0
574,PAYMENT,4727.01,C1893822907,716664.00,711936.99,M710249612,0.00,0.00,0,0
205,CASH_OUT,204404.01,C1980498538,259248.00,54843.99,C415885347,0.00,204404.01,0,0
322,PAYMENT,6634.45,C1958119142,0.00,0.00,M975405142,0.00,0.00,0,0
20,CASH_OUT,43698.58,C22594543,0.00,0.00,C541986173,970053.30,1013751.88,0,0
180,PAYMENT,13472.29,C978942802,315785.20,302312.91,M1588644264,0.00,0.00,0,0
259,CASH_IN,134579.00,C719566365,162.00,134741.00,C2105613860,258531.52,123952.53,0,0
300,PAYMENT,821.85,C1154403130,0.00,0.00,M144357020,0.00,0.00,0,0
19,PAYMENT,31508.40,C875751989,159840.72,128332.33,M158521020,0.00,0.00,0,0
158,CASH_OUT,37475.20,C55439730,0.00,0.00,C1403160056,54196.90,91672.10,0,0
12,PAYMENT,3800.60,C1230288686,1001798.21,997997.61,M1694916875,0.00,0.00,0,0
257,CASH_IN,88342.87,C1720559692,7094419.40,7182762.27,C1856527592,364754.52,276411.65,0,0
348,DEBIT,3139.88,C478190645,6026.00,2886.12,C209148772,1961731.88,1964871.76,0,0
399,CASH_IN,71552.96,C1959628313,4045156.39,4116709.35,C1517346709,81450.81,9897.86,0,0
138,CASH_OUT,355036.01,C658130808,0.00,0.00,C2116382266,626985.13,1451568.07,0,0
490,CASH_IN,109834.75,C1348076126,19422.00,129256.75,C198423448,6504913.68,6395078.93,0,0
210,CASH_OUT,283273.34,C1769707980,385310.00,102036.66,C1892484188,0.00,283273.34,0,0
225,CASH_OUT,160103.47,C772367935,0.00,0.00,C905576585,2636775.24,2796878.71,0,0
164,CASH_IN,48866.44,C1215298164,1170521.05,1219387.49,C1620047595,5600769.40,5551902.96,0,0
357,CASH_IN,144659.15,C217605766,3111.00,147770.15,C1485005970,2018479.84,1873820.69,0,0
